Timestamp,Gender,Age,Whereabouts,Ethnic/Dialect Group,Language spoken most frequently at home:,Marital Status,Nationality,Religion,Sexual Orientation,Professional/Employment Status,Sector,Industry,"Income per annum (including bonuses, gross)",Present Highest Education Level,Intended Highest Education Level,"Economic Scale (Left-Right) [What is your Political Compass analysis? (Optional, but highly recommended)]","Social Scale (Up-Down) [What is your Political Compass analysis? (Optional, but highly recommended)]",On Abortion: It is morally right to terminate a pregnancy before normal childbirth.,On Euthanasia: It is the duty of doctors to keep people alive for as long as possible.,On LGBTQ: The LGBTQ should be given equal rights.,On Religion: Religion has no place in politics.,On Freedom of Speech: The Government should relax existing restrictions on freedom of speech.,On Ministerial Salary: Our ministers should be paid less than they are at the moment.,On Minimum Wage: There should be a minimal wage for all occupations.,MBTI 
1/1/2017 11:38,Male,26,Singapore,Cantonese,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Banking & Finance,"$40,000 - $59,999",Bachelor's Degree,Master's Degree,,,7,1,7,7,4,4,1,INTP
1/1/2017 11:39,Male,15,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",PSLE,Bachelor's Degree,,,7,5,7,5,7,7,7,ENFJ
1/1/2017 11:39,Male,19,Singapore,Hainanese,Mandarin,Single,Singapore PR (2nd Gen and above),No Religion,Homosexual (gay/lesbian),NSF,Public,Other: NSF,"Below $20,000",A level,Bachelor's Degree,Slightly Right,Slightly Down,6,2,6,4,4,4,5,ISTJ
1/1/2017 11:39,Male,18,Singapore,Malay,English,Single,Singapore Citizen,Islam,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,,O level,Bachelor's Degree,Moderately Left,Moderately Down,5,2,7,5,6,4,5,INFJ
1/1/2017 11:40,Male,2,Singapore,Hokkien,English,Attached,Singapore Citizen,"Christianity, Roman Catholic",Bisexual,Student,Not Applicable,Healthcare / Pharmaceutrical,"Below $20,000",A level,Bachelor's Degree,Moderately Left,Slightly Up,3,2,7,5,6,4,3,INFP
1/1/2017 11:41,Male,21,"Overseas, studying",Malay,Malay,Single,Singapore Citizen,Islam,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Master's Degree,,,6,4,7,7,4,4,3,ISTJ
1/1/2017 11:41,Female,24,Singapore,Tamil,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Public,Education & Training,"$20,000 - $39,999",Bachelor's Degree,Master's Degree,,,6,2,7,6,6,6,6,INFP
1/1/2017 11:42,Male,18,Singapore,Hakka,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Public,Information Technology,"Below $20,000",O level,Bachelor's Degree,Strongly Left,Slightly Up,7,4,7,7,7,6,4,INFJ
1/1/2017 11:43,Female,32,Singapore,Hainanese,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Salaried Employee,Public,Healthcare / Pharmaceutrical,"$60,000 - $79,999",Bachelor's Degree,Bachelor's Degree,,,7,4,7,7,7,7,7,INFJ
1/1/2017 11:43,Male,17,Singapore,malayali,English,Single,Singapore PR (2nd Gen and above),No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,Bachelor's Degree,Slightly Left,Moderately Down,4,1,7,7,6,6,4,INTP
1/1/2017 11:44,Female,25,Singapore,Malay,English,Single,Singapore Citizen,Islam,Bisexual,Salaried Employee,Public,Education & Training,"$40,000 - $59,999",Bachelor's Degree,Master's Degree,Moderately Left,Moderately Down,6,6,7,7,7,7,7,INFP
1/1/2017 11:44,Male,29,"Overseas, working",Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Sciences / Laboratory / R&D,"$60,000 - $79,999",Master's Degree,PhD,Moderately Left,,4,4,4,,,,,
1/1/2017 11:44,Male,18,Singapore,Teochew,English,Single,Singapore Citizen,I worship myself,Bisexual,NSF,Not Applicable,Other: NSF,"Below $20,000",A level,Bachelor's Degree,,,7,1,7,7,7,3,3,ENTJ
1/1/2017 11:46,Female,27,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,Buddhism,Heteroflexible,Student,Not Applicable,Other: Student,"Below $20,000",Diploma,Bachelor's Degree,Moderately Left,Moderately Up,5,5,7,7,7,6,5,INFJ
1/1/2017 11:46,Female,21,Singapore,Javanese,English,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Bachelor's Degree,Moderately Right,,7,4,7,7,6,4,1,INFJ
1/1/2017 11:48,Male,23,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Master's Degree,Slightly Left,Strongly Down,7,1,7,7,7,7,5,
1/1/2017 11:49,Male,24,Singapore,Teochew,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",Diploma,Bachelor's Degree,Slightly Right,Moderately Up,7,4,7,7,7,5,7,INFJ
1/1/2017 11:49,Male,18,Singapore,Hokkien,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,Master's Degree,Moderately Left,Slightly Down,6,7,7,4,7,1,7,ESFJ
1/1/2017 11:49,Male,16,Singapore,Hainanese,English,Single,Singapore Citizen,No Religion,Homosexual (gay/lesbian),Student,Public,Other: Student,"Below $20,000",O level,Master's Degree,Moderately Left,Moderately Down,5,3,7,7,5,6,6,INFP
1/1/2017 11:52,Male,21,"Overseas, studying",Cantonese,Chinese/Indian dialect,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Master's Degree,Moderately Right,Slightly Up,5,2,4,3,6,5,3,ENTJ
1/1/2017 11:53,Male,25,Singapore,Hokkien,English,Single,Singapore Citizen,Taoism/Chinese Traditional Beliefs,Heterosexual (straight),Salaried Employee,Private,Human Resources,"$20,000 - $39,999",Bachelor's Degree,Bachelor's Degree,,,7,2,7,7,6,6,3,ENTP
1/1/2017 11:54,Male,24,Singapore,Malay,English,Attached,Singapore Citizen,Islam,Heterosexual (straight),Unemployed and not seeking employment,Public,Information Technology,"$20,000 - $39,999",Diploma,Bachelor's Degree,,,1,7,2,3,4,6,1,
1/1/2017 11:54,Female,19,Singapore,Tamil,English,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,Master's Degree,,,4,3,7,7,6,5,4,INTJ
1/1/2017 11:55,Male,27,Singapore,Tamil,Tamil,Single,Singapore Citizen,Hinduism,Heterosexual (straight),Salaried Employee,Private,Information Technology,"$40,000 - $59,999",Bachelor's Degree,Master's Degree,Slightly Right,Slightly Up,7,4,7,7,5,6,4,
1/1/2017 11:56,Male,20,Singapore,Filipino,English,Single,Singapore PR (2nd Gen and above),No Religion,Heterosexual (straight),NSF,Public,Other: NSF,"Below $20,000",A level,Bachelor's Degree,Strongly Left,Moderately Down,5,5,7,3,6,5,5,ENFP
1/1/2017 11:56,Male,31,"Overseas, working",Caucasian,russiann,Single,Foreigner (Non-Expatriate),jewish,Heterosexual (straight),Salaried Employee,Private,Information Technology,"$100,000 - $199,999",Bachelor's Degree,Master's Degree,Slightly Right,Slightly Down,7,2,7,5,7,1,7,INTJ
1/1/2017 11:58,Male,18,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,"Below $20,000",A level,PhD,Moderately Left,,5,3,7,7,5,5,6,INTP
1/1/2017 12:02,Male,26,Singapore,Eurasian,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Banking & Finance,"$20,000 - $39,999",Bachelor's Degree,Bachelor's Degree,,,7,2,6,6,4,6,7,INTJ
1/1/2017 12:03,Female,15,Singapore,Cantonese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,,PSLE,Master's Degree,Slightly Left,Slightly Down,7,1,7,7,4,3,7,INTP
1/1/2017 12:03,Female,13,Singapore,Cantonese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",PSLE,Bachelor's Degree,,,5,6,6,4,5,5,5,ISFP
1/1/2017 12:06,Male,16,Singapore,Hokkien,English,Single,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Public,Other: Student,"$80,000 - $99,999",PSLE,Bachelor's Degree,,,6,3,7,6,4,4,5,ISTP
1/1/2017 12:11,Male,15,Singapore,Cantonese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,,PSLE,Bachelor's Degree,,,6,6,7,6,4,6,4,
1/1/2017 12:11,Female,27,"Overseas, working",Teochew,English,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Information Technology,"$200,000 and above",Bachelor's Degree,Bachelor's Degree,Moderately Left,Slightly Down,4,3,6,4,3,3,3,ENFJ
1/1/2017 12:12,Male,22,Singapore,Peranakan,English,Attached,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Public,Other: Student,"Below $20,000",A level,Master's Degree,Slightly Left,Slightly Down,1,4,7,5,6,5,4,INFJ
1/1/2017 12:14,Male,16,Singapore,Hakka,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Sales / Retail,"Below $20,000",PSLE,Master's Degree,Moderately Left,Moderately Up,4,4,5,7,5,4,7,ISFP
1/1/2017 12:14,Male,20,Singapore,Cantonese,English,Single,Singapore Citizen,No Religion,no idea,NSF,Public,Other: NSF,"Below $20,000",Diploma,PhD,Slightly Left,Moderately Down,5,4,7,,5,4,5,ISFP
1/1/2017 12:17,Male,19,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",A level,Master's Degree,Moderately Left,,5,3,3,5,5,7,5,
1/1/2017 12:18,Male,22,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Salaried Employee,Public,Advertising / Media,"Below $20,000",Diploma,Bachelor's Degree,,,1,4,4,4,1,4,7,INFJ
1/1/2017 12:18,Male,18,"Overseas, studying",Teochew,English,Single,Singapore Citizen,No Religion,Homosexual (gay/lesbian),Student,Not Applicable,Other: Student,"Below $20,000",O level,Master's Degree,Slightly Left,Moderately Down,7,2,7,7,6,4,5,ESFP
1/1/2017 12:19,Male,20,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",Diploma,Bachelor's Degree,,,6,3,7,7,4,6,4,ISTP
1/1/2017 12:19,Male,28,Singapore,Hainanese,English,Married,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Banking & Finance,"$80,000 - $99,999",Bachelor's Degree,Master's Degree,Moderately Left,Moderately Down,4,2,7,7,6,6,7,INTP
1/1/2017 12:19,Male,23,Singapore,Hakka,English,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,PhD,Slightly Left,,7,3,7,7,7,6,7,ISFP
1/1/2017 12:21,Female,23,Singapore,Eurasian,English,Attached,Foreigner (Expatriate),"Christianity, Roman Catholic",Bisexual,Salaried Employee,Private,Administrative / Secretarial,"$20,000 - $39,999",Diploma,Bachelor's Degree,Strongly Left,Slightly Down,7,4,7,7,7,7,7,INFP
1/1/2017 12:21,Male,21,Singapore,NO CLUE,English,Single,Singapore Citizen,No Religion,Bisexual,NSF,Not Applicable,Information Technology,"Below $20,000",Diploma,Bachelor's Degree,,,7,4,7,7,2,4,6,ISTP
1/1/2017 12:21,Male,25,Singapore,Cantonese,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Salaried Employee,Public,Healthcare / Pharmaceutrical,"$20,000 - $39,999",Bachelor's Degree,PhD,Slightly Left,Slightly Up,1,7,1,1,7,7,7,ISFJ
1/1/2017 12:23,Male,19,Singapore,Hainanese,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student + Part-time work,Private,Sales / Retail,"Below $20,000",O level,Master's Degree,Moderately Right,Slightly Down,6,2,7,5,6,4,4,INTJ
1/1/2017 12:23,Female,20,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",Diploma,Bachelor's Degree,Moderately Left,Moderately Down,4,2,7,5,6,4,7,INFJ
1/1/2017 12:23,Male,18,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Public,Other: NSF,"Below $20,000",A level,PhD,Strongly Left,Slightly Up,7,3,7,4,5,5,5,
1/1/2017 12:24,Male,20,Singapore,Malay,English,Single,Singapore Citizen,Islam,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",A level,Bachelor's Degree,,,4,5,6,5,5,4,5,INFP
1/1/2017 12:26,Male,18,Singapore,Hokkien,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,,O level,Bachelor's Degree,Slightly Left,,5,2,4,7,5,7,7,ISFP
1/1/2017 12:26,Male,22,"Overseas, studying",Korean,Korean,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other/Not Applicable,"Below $20,000",High School Diploma,Bachelor's Degree,Moderately Left,Moderately Up,7,1,7,7,7,4,5,INTJ
1/1/2017 12:26,Male,17,Singapore,Teochew,Mandarin,Single,Singapore Citizen,Buddhism,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,Master's Degree,Slightly Left,Slightly Down,7,3,7,7,6,3,5,INFJ
1/1/2017 12:27,Female,17,Singapore,Eurasian,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,Master's Degree,Slightly Left,Slightly Down,3,5,5,5,3,5,2,ENTP
1/1/2017 12:27,Male,40,Singapore,Caucasian,English,Attached,Foreigner (Non-Expatriate),No Religion,Heterosexual (straight),Salaried Employee,Private,Education & Training,"$40,000 - $59,999",Bachelor's Degree,Bachelor's Degree,Moderately Left,Slightly Down,7,5,7,7,7,2,2,
1/1/2017 12:27,Male,20,Singapore,Hakka,English,Attached,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",Diploma,Master's Degree,Slightly Right,Slightly Up,4,4,5,7,3,5,2,
1/1/2017 12:28,Male,19,Singapore,Malay,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",A level,Bachelor's Degree,Slightly Left,Slightly Up,4,3,7,7,7,7,3,ISTJ
1/1/2017 12:28,Male,35,Singapore,Indian,Urdu,Married,Foreigner (Non-Expatriate),Islam,Heterosexual (straight),Salaried Employee,Private,Information Technology,"$60,000 - $79,999",Bachelor's Degree,,Moderately Left,Strongly Up,5,3,6,5,4,4,3,INTP
1/1/2017 12:29,Male,26,Singapore,Hakka,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Salaried Employee,Public,Healthcare / Pharmaceutrical,"$40,000 - $59,999",Bachelor's Degree,Master's Degree,Strongly Left,,6,1,7,7,6,6,6,INTJ
1/1/2017 12:29,Male,19,Singapore,Indian,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Engineering,"Below $20,000",O level,Bachelor's Degree,,Slightly Up,7,3,7,7,7,5,7,ENTJ
1/1/2017 12:30,Male,20,Singapore,Hokkien,English,Single,Foreigner (Expatriate),"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Engineering,"Below $20,000",O level,Bachelor's Degree,Slightly Left,,3,2,6,7,7,5,7,INTP
1/1/2017 12:31,Male,17,Singapore,Teochew,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,PhD,Slightly Right,Slightly Up,6,3,7,5,5,4,2,INFP
1/1/2017 12:31,Male,23,Singapore,Teochew,English,Single,Singapore Citizen,No Religion,Homosexual (gay/lesbian),NSF,Public,Other: NSF,"Below $20,000",Diploma,Bachelor's Degree,Moderately Left,Strongly Down,4,7,7,7,7,7,7,INFP
1/1/2017 12:31,Male,18,Singapore,Malay,English,Single,Singapore Citizen,Islam,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",O level,Master's Degree,,,6,4,4,4,4,4,2,ISTP
1/1/2017 12:32,Female,24,Singapore,Hokkien,English,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Human Resources,"$20,000 - $39,999",Bachelor's Degree,Master's Degree,,,6,2,7,7,5,5,5,INTP
1/1/2017 12:32,Male,26,Singapore,Hainanese,English,Attached,Singapore Citizen,No Religion,Homosexual (gay/lesbian),Salaried Employee,Private,Banking & Finance,"$40,000 - $59,999",Bachelor's Degree,Master's Degree,Moderately Left,Moderately Up,7,1,7,7,6,6,3,ENTP
1/1/2017 12:32,Female,25,Singapore,Malay,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Salaried Employee,Private,Advertising / Media,"$20,000 - $39,999",Bachelor's Degree,Bachelor's Degree,Moderately Left,,7,2,7,7,6,5,6,INFP
1/1/2017 12:34,Female,11,Singapore,Japanese,English,Single,Singapore PR (2nd Gen and above),No Religion,Homosexual (gay/lesbian),Student,Not Applicable,Other: Student,"Below $20,000",PSLE,Bachelor's Degree,Slightly Left,Slightly Up,4,4,4,4,4,4,4,
1/1/2017 12:35,Male,19,Singapore,Malay,English,Attached,Singapore Citizen,Islam,Heterosexual (straight),NSF,Not Applicable,Other: NSF,"Below $20,000",A level,Bachelor's Degree,Slightly Left,Slightly Down,4,3,5,5,4,4,5,ESFP
1/1/2017 12:35,Male,24,Singapore,Hokkien,English,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Accounting / Auditing / Taxation,"$20,000 - $39,999",Bachelor's Degree,PhD,,,7,1,7,7,4,5,5,ENTP
1/1/2017 12:36,Male,20,Singapore,Tamil,English,Single,Singapore Citizen,Islam,Heterosexual (straight),NSF,Public,Other: NSF,"Below $20,000",A level,Master's Degree,,Moderately Down,6,3,3,7,4,2,6,INTP
1/1/2017 12:36,Female,19,Singapore,Filipino,English,Single,Singapore Citizen,satanism,Bisexual,Student,Private,Advertising / Media,"Below $20,000",Diploma,Master's Degree,Slightly Right,Strongly Down,7,3,7,7,7,4,7,ENTP
1/1/2017 12:36,Male,16,Singapore,Malay,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,,O level,Bachelor's Degree,,,7,1,7,7,4,6,2,INFP
1/1/2017 12:37,Male,17,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Homosexual (gay/lesbian),Student,Not Applicable,Other: Student,"Below $20,000",PSLE,Master's Degree,,,7,4,7,5,5,4,4,ISTP
1/1/2017 12:39,Male,20,Singapore,Hokkien,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Master's Degree,,,6,3,6,6,6,6,7,
1/1/2017 12:40,Male,23,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Accounting / Auditing / Taxation,"Below $20,000",Diploma,Bachelor's Degree,Slightly Left,Slightly Up,7,5,4,7,3,5,7,INFJ
1/1/2017 12:42,Female,21,Singapore,Hakka,Mandarin,Attached,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Bachelor's Degree,Moderately Left,Moderately Down,7,5,7,7,7,5,5,INTP
1/1/2017 12:42,Male,16,Singapore,Hokkien,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Homosexual (gay/lesbian),Student,Not Applicable,Other: Student,"Below $20,000",O level,Bachelor's Degree,Moderately Left,Moderately Down,6,2,7,7,7,5,7,INFJ
1/1/2017 12:42,Male,18,Singapore,Hokkien,English,Single,Singapore Citizen,Atheist ,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",PSLE,Master's Degree,,,6,2,7,7,4,4,6,INTP
1/1/2017 12:43,Male,21,Singapore,Teochew,English,Single,Singapore Citizen,"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,PhD,,,5,2,7,5,5,5,5,ISTJ
1/1/2017 12:44,Female,20,Singapore,Hakka,English,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",A level,Master's Degree,Moderately Right,Slightly Up,5,1,7,7,2,4,5,INFJ
1/1/2017 12:44,Male,27,Singapore,Latino,English,Single,Foreigner (Expatriate),"Christianity, Roman Catholic",Heterosexual (straight),Student,Not Applicable,Sciences / Laboratory / R&D,"$20,000 - $39,999",Bachelor's Degree,PhD,Moderately Left,Moderately Up,6,2,7,7,6,4,6,INFJ
1/1/2017 12:44,Female,17,Singapore,Hokkien,Mandarin,Single,Singapore Citizen,No Religion,Heterosexual (straight),Student,Not Applicable,Other: Student,"Below $20,000",PSLE,Bachelor's Degree,,,,,,,,,,INTJ
1/1/2017 12:45,Male,47,Singapore,Black,Yoruba,Attached,Singapore Citizen,Islam,Homosexual (gay/lesbian),Homemaker,Public,Personal Care / Beauty,"$200,000 and above",PSLE,PSLE,Strongly Right,Strongly Down,1,7,1,1,1,1,1,ISFP
1/1/2017 12:46,Male,19,Singapore,Hokkien,English,Single,Singapore Citizen,No Religion,Homosexual (gay/lesbian),Student,Public,Engineering,"Below $20,000",O level,Bachelor's Degree,Strongly Left,,6,4,7,6,6,7,5,INFJ
1/1/2017 12:46,Male,29,Singapore,Caucasian,English,Married,Foreigner (Expatriate),No Religion,Heterosexual (straight),Salaried Employee,Private,Information Technology,"$40,000 - $59,999",Bachelor's Degree,Bachelor's Degree,Moderately Left,Moderately Down,5,3,7,7,6,4,7,
